County_State,Number_Insured,NInsured_CI_LowerBound,NInsured_CI_UpperBound,Number_Uninsured,NUninsured_CI_LowerBound,NUninsured_CI_UpperBound,Population,Insured_rate,Lower_Payment_Est,Ave_Payment,Higher_Payment_Est,State,Regions,Insured_rate_EqWidth,Ave_Payment_EqWidth,Pop_EqWidth
"lincoln, ok",23142.5,22729.5,23555.5,5345.0,4932.0,5758.0,28487.5,0.8122291657565615,14897.0,18037.0,21073.0,ok,southwest,Very_Low,Cheap,Very_Small
"lincoln, or",29010.5,28523.0,29498.0,5641.0,5153.5,6128.5,34651.5,0.8376600378457635,13790.25,15568.666666666668,17497.166666666664,or,west,Low,Very_Cheap,Very_Small
"lincoln, sd",43425.0,43102.0,43748.0,2910.5,2587.5,3233.5,46335.5,0.937019899920744,15072.0,17585.0,20047.0,sd,midwest,High,Cheap,Small
"lincoln, tn",23583.5,23220.0,23947.0,3737.5,3374.0,4101.0,27321.0,0.8632947223645393,16973.333333333332,18797.666666666668,20748.0,tn,southeast,Low,Moderate,Very_Small
"lincoln, wa",6952.5,6863.5,7041.5,879.5,790.5,968.5,7832.0,0.8882085562194857,16603.0,19313.0,22263.5,wa,west,Fair,Moderate,Very_Small
"lincoln, wi",20308.0,20122.5,20493.5,1807.0,1621.5,1992.5,22115.0,0.9185286649107167,13422.5,15562.75,17921.0,wi,midwest,High,Very_Cheap,Very_Small
"lincoln, wy",13450.0,13235.5,13664.5,2227.5,2013.0,2442.0,15677.5,0.85787623520867,19263.5,21493.5,23750.5,wy,west,Low,Expensive,Very_Small
"linn, mo",8327.0,8183.0,8471.0,1469.0,1325.0,1613.0,9796.0,0.8501458145229264,14524.5,16358.5,18344.0,mo,midwest,Low,Very_Cheap,Very_Small
"linn, or",86212.0,85149.5,87274.5,11914.5,10852.0,12977.0,98126.5,0.878638336129754,14379.0,15984.416666666668,17741.416666666664,or,west,Fair,Very_Cheap,Medium
"litchfield, ct",138877.0,137836.0,139918.0,11662.5,10621.5,12703.5,150539.5,0.9228484297978052,18275.75,19969.75,21776.5,ct,northeast,High,Moderate,Large
"little river, ar",8655.0,8500.5,8809.5,1465.5,1311.0,1620.0,10120.5,0.8560702477112477,14857.0,17477.0,19958.0,ar,southeast,Low,Cheap,Very_Small
"livingston, il",26276.0,26041.5,26510.5,2261.5,2027.0,2496.0,28537.5,0.921122237745462,16582.333333333332,18162.0,19819.0,il,midwest,High,Cheap,Very_Small
"livingston, ky",6443.5,6347.0,6540.0,973.5,877.0,1070.0,7417.0,0.8692258997548533,13367.0,15433.0,17609.5,ky,southeast,Fair,Very_Cheap,Very_Small
"livingston, mi",146585.0,145658.5,147511.5,10645.5,9719.0,11572.0,157230.5,0.9321808495020203,18304.75,20161.25,22180.75,mi,midwest,High,Moderate,Very_Large
"livingston, mo",9241.5,9089.5,9393.5,1561.5,1409.5,1713.5,10803.0,0.8555976664880132,15642.0,17449.5,19426.5,mo,midwest,Low,Cheap,Very_Small
"livingston, ny",45511.0,45112.0,45910.0,3658.5,3259.5,4057.5,49169.5,0.9257347372504128,15084.0,16782.0,18632.333333333332,ny,northeast,High,Very_Cheap,Small
"llano, tx",10028.0,9796.0,10260.0,2921.0,2689.0,3153.0,12949.0,0.774398037220247,14670.5,16507.5,18372.5,tx,southwest,Very_Low,Very_Cheap,Very_Small
"logan, ar",14813.5,14553.5,15073.5,2642.5,2382.5,2902.5,17456.0,0.8491894877126658,18480.0,21129.0,23977.0,ar,southeast,Low,Expensive,Very_Small
"logan, co",12893.5,12671.0,13116.0,2315.0,2092.5,2537.5,15208.5,0.847706970007434,16667.0,18821.0,21235.25,co,west,Low,Moderate,Very_Small
"logan, il",19183.0,19015.0,19351.0,1552.0,1384.0,1720.0,20735.0,0.9254743093809501,15855.333333333334,17589.666666666668,19466.0,il,midwest,High,Cheap,Very_Small
"logan, ky",19062.0,18765.5,19358.5,3031.0,2734.5,3327.5,22093.0,0.8630524583638419,16030.0,18051.333333333332,20315.333333333332,ky,southeast,Low,Cheap,Very_Small
"logan, oh",33786.0,33409.5,34162.5,3931.5,3555.0,4308.0,37717.5,0.8959343655579777,17299.666666666668,19045.0,20979.0,oh,midwest,Fair,Moderate,Very_Small
"logan, ok",30975.5,30464.0,31487.0,5986.0,5474.5,6497.5,36961.5,0.8377284155203908,17072.5,19317.0,21780.0,ok,southwest,Low,Moderate,Very_Small
"logan, wv",25060.0,24694.5,25425.5,3671.0,3305.5,4036.5,28731.0,0.8735984813535134,14836.666666666666,16412.0,18159.0,wv,southeast,Fair,Very_Cheap,Very_Small
"los alamos, nm",14080.0,14000.0,14160.0,614.5,534.5,694.5,14694.5,0.9581739524366013,14838.333333333334,16730.333333333332,18820.333333333332,nm,southwest,Very_High,Very_Cheap,Very_Small
"loudon, tn",32123.5,31606.5,32640.5,5974.0,5457.0,6491.0,38097.5,0.8432041887277317,13430.5,14887.5,16452.5,tn,southeast,Low,Very_Cheap,Very_Small
"lowndes, ga",77271.0,75810.5,78731.5,17517.0,16056.5,18977.5,94788.0,0.815233854531229,18253.0,19374.5,20594.0,ga,southeast,Very_Low,Moderate,Medium
"lowndes, ms",41634.0,40850.0,42418.0,8433.0,7649.0,9217.0,50067.0,0.8317436501363957,19508.0,20884.5,22377.75,ms,southeast,Low,Expensive,Small
"lucas, ia",6161.5,6087.5,6235.5,673.5,599.5,747.5,6835.0,0.901653938363719,13628.0,15586.5,17857.5,ia,midwest,Fair,Very_Cheap,Very_Small
"luce, mi",3581.5,3529.5,3633.5,493.5,441.5,545.5,4075.0,0.879378004725685,14304.5,16461.0,18705.5,mi,midwest,Fair,Very_Cheap,Very_Small
"lumpkin, ga",18912.5,18461.5,19363.5,5004.5,4553.5,5455.5,23917.0,0.7908010311315246,14484.0,16029.0,17689.333333333332,ga,southeast,Very_Low,Very_Cheap,Very_Small
"luna, nm",14921.5,14555.5,15287.5,4027.0,3661.0,4393.0,18948.5,0.7879392635291416,15936.333333333334,17956.0,20138.333333333332,nm,southwest,Very_Low,Cheap,Very_Small
"lycoming, pa",83031.0,82260.0,83802.0,8491.0,7720.0,9262.0,91522.0,0.9073972614774521,14872.583333333334,16484.083333333332,18203.583333333332,pa,northeast,High,Very_Cheap,Medium
"lynchburg city, va",50257.5,49416.0,51099.0,8042.0,7200.5,8883.5,58299.5,0.8619495201636789,17612.25,18216.0,18836.75,va,southeast,Low,Cheap,Small
"lynn, tx",3511.0,3414.5,3607.5,1228.0,1131.5,1324.5,4739.0,0.7408878958270624,16299.0,19314.0,22270.0,tx,southwest,Very_Low,Moderate,Very_Small
"lyon, ia",8913.0,8829.0,8997.0,757.5,673.5,841.5,9670.5,0.921678287355824,16008.5,18792.0,21751.5,ia,midwest,High,Moderate,Very_Small
"lyon, ks",23174.5,22728.5,23620.5,4438.5,3992.5,4884.5,27613.0,0.8394854699223921,17959.0,19911.0,22022.5,ks,midwest,Low,Moderate,Very_Small
"lyon, mn",19584.5,19407.5,19761.5,1537.0,1360.0,1714.0,21121.5,0.9273061471329237,14261.833333333332,16379.166666666666,18829.833333333336,mn,midwest,High,Very_Cheap,Very_Small
"mackinac, mi",6813.5,6687.5,6939.5,1305.5,1179.5,1431.5,8119.0,0.8399933099525687,14540.0,17101.0,19619.0,mi,midwest,Low,Cheap,Very_Small
"macon, il",79107.0,78417.5,79796.5,7152.0,6462.5,7841.5,86259.0,0.9174840264454991,17554.125,18596.75,19690.375,il,midwest,High,Cheap,Medium
"macon, nc",19627.0,19186.5,20067.5,5393.5,4953.0,5834.0,25020.5,0.7845809429058055,15275.375,17324.875,19441.625,nc,southeast,Very_Low,Cheap,Very_Small
"macon, tn",15916.5,15609.5,16223.5,3279.0,2972.0,3586.0,19195.5,0.8290484835646332,13368.0,15112.5,17037.5,tn,southeast,Low,Very_Cheap,Very_Small
"macoupin, il",33914.0,33578.5,34249.5,3369.0,3033.5,3704.5,37283.0,0.9100807594347785,15088.75,17313.75,19591.0,il,midwest,High,Cheap,Very_Small
"madera, ca",104141.0,102395.5,105886.5,22741.0,20995.5,24486.5,126882.0,0.8208558155698911,16893.25,18578.0,20399.0,ca,west,Very_Low,Cheap,Large
"madison, fl",10975.0,10744.0,11206.0,2417.5,2186.5,2648.5,13392.5,0.8199551892943278,15639.5,17724.0,20015.0,fl,southeast,Very_Low,Cheap,Very_Small
"madison, ia",12089.0,11987.0,12191.0,918.0,816.0,1020.0,13007.0,0.9293163476423296,12600.0,14407.0,16377.0,ia,midwest,High,Very_Cheap,Very_Small
"madison, id",30314.0,29749.5,30878.5,4382.5,3818.0,4947.0,34696.5,0.8733789547802209,15669.333333333334,17402.666666666668,19283.0,id,west,Fair,Cheap,Very_Small
"madison, in",88831.5,87735.5,89927.5,13707.0,12611.0,14803.0,102538.5,0.8665675399212502,16863.333333333332,18528.25,20313.583333333332,in,midwest,Fair,Cheap,Medium
"madison, ky",62219.5,61401.5,63037.5,7879.5,7061.5,8697.5,70099.0,0.8871074567147033,16338.5,18226.125,20308.875,ky,southeast,Fair,Cheap,Small
"madison, ms",76016.0,75005.5,77026.5,11445.5,10435.0,12456.0,87461.5,0.8688436397249879,14816.5,16901.5,19139.5,ms,southeast,Fair,Cheap,Medium
"madison, mt",4689.5,4588.5,4790.5,1058.0,957.0,1159.0,5747.5,0.816106109074009,13022.5,15598.5,18201.5,mt,west,Very_Low,Very_Cheap,Very_Small
"madison, ne",25220.5,24850.5,25590.5,3777.5,3407.5,4147.5,28998.0,0.8698500274572547,20445.5,21977.25,23617.25,ne,midwest,Fair,Expensive,Very_Small
"madison, ny",52475.0,52065.0,52885.0,4042.0,3632.0,4452.0,56517.0,0.9286197267463898,15833.5,17547.5,19382.833333333336,ny,northeast,High,Cheap,Small
"madison, oh",29544.5,29220.0,29869.0,3222.0,2897.5,3546.5,32766.5,0.9015858093431461,12756.0,14865.5,17144.5,oh,midwest,Fair,Very_Cheap,Very_Small
"madison, tn",69617.0,68689.0,70545.0,10238.0,9310.0,11166.0,79855.0,0.8720610301563676,19114.5,20043.5,21026.375,tn,southeast,Fair,Moderate,Medium
"madison, tx",7095.5,6906.0,7285.0,2356.0,2166.5,2545.5,9451.5,0.7503473213671545,17605.0,20868.0,24236.0,tx,southwest,Very_Low,Expensive,Very_Small
"mahaska, ia",16779.0,16629.0,16929.0,1328.0,1178.0,1478.0,18107.0,0.9267878782155538,14944.333333333334,16305.666666666666,17808.0,ia,midwest,High,Very_Cheap,Very_Small
"mahoning, oh",164485.5,162972.5,165998.5,18568.0,17055.0,20081.0,183053.5,0.8988327010172293,20011.1875,21331.8125,22759.9375,oh,midwest,Fair,Expensive,Very_Large
"major, ok",5184.0,5089.0,5279.0,1061.0,966.0,1156.0,6245.0,0.8299762374515323,17121.0,20183.0,23114.0,ok,southwest,Low,Moderate,Very_Small
"malheur, or",18567.5,18223.0,18912.0,3809.0,3464.5,4153.5,22376.5,0.8304820424556519,16206.666666666666,17462.0,18811.666666666668,or,west,Low,Cheap,Very_Small
"manassas city, va",31192.5,30590.0,31795.0,6875.0,6272.5,7477.5,38067.5,0.8194964904024937,19262.75,20852.5,22477.25,va,southeast,Very_Low,Expensive,Very_Small
"manistee, mi",15474.5,15271.5,15677.5,2141.0,1938.0,2344.0,17615.5,0.8788430212987538,15497.333333333334,17177.666666666668,19011.666666666668,mi,midwest,Fair,Cheap,Very_Small
"manitowoc, wi",60139.0,59675.0,60603.0,4847.5,4383.5,5311.5,64986.5,0.9255624771547372,17131.5,18891.375,20805.5,wi,midwest,High,Moderate,Small
"marathon, wi",103922.0,103118.5,104725.5,9239.0,8435.5,10042.5,113161.0,0.9184231947338803,17881.5,19073.875,20329.875,wi,midwest,High,Moderate,Medium
"marengo, al",14090.0,13862.5,14317.5,2149.5,1922.0,2377.0,16239.5,0.8678863531377422,13892.0,15642.5,17614.0,al,southeast,Fair,Very_Cheap,Very_Small
"marinette, wi",28949.0,28673.5,29224.5,2741.5,2466.0,3017.0,31690.5,0.9137353465956306,18807.0,20443.25,22179.25,wi,midwest,High,Moderate,Very_Small
"marion, al",20213.0,19864.0,20562.0,3460.0,3111.0,3809.0,23673.0,0.8539835061436629,13209.5,14764.5,16491.0,al,southeast,Low,Very_Cheap,Very_Small
"marion, ia",24901.5,24733.5,25069.5,1512.5,1344.5,1680.5,26414.0,0.9427303471844035,16998.416666666664,19038.916666666664,21225.083333333336,ia,midwest,Very_High,Moderate,Very_Small
"marion, il",28132.5,27846.0,28419.0,2927.0,2640.5,3213.5,31059.5,0.9060727275752206,15054.125,16904.5,18947.625,il,midwest,High,Cheap,Very_Small
"marion, ky",14143.0,13952.5,14333.5,1862.0,1671.5,2052.5,16005.0,0.8837640510811615,15545.333333333334,17221.333333333332,19052.333333333332,ky,southeast,Fair,Cheap,Very_Small
"marion, mo",20128.0,19834.5,20421.5,3028.0,2734.5,3321.5,23156.0,0.8693079847427945,16501.25,17615.25,18795.0,mo,midwest,Fair,Cheap,Very_Small
"marion, ms",16938.0,16564.0,17312.0,4108.0,3734.0,4482.0,21046.0,0.8052571632464316,13736.5,15241.5,16811.5,ms,southeast,Very_Low,Very_Cheap,Very_Small
"marion, oh",44300.0,43791.0,44809.0,5309.0,4800.0,5818.0,49609.0,0.8933662612399929,18442.0,20014.5,21686.5,oh,midwest,Fair,Moderate,Small
"marion, sc",22203.5,21801.0,22606.0,4079.5,3677.0,4482.0,26283.0,0.8452291982946922,15202.666666666666,16909.333333333332,18811.333333333332,sc,southeast,Low,Cheap,Very_Small
"marion, wv",40186.0,39653.5,40718.5,5332.0,4799.5,5864.5,45518.0,0.8829708849987534,17113.333333333332,18656.666666666668,20339.0,wv,southeast,Fair,Cheap,Small
"mariposa, ca",11634.5,11468.5,11800.5,1555.5,1389.5,1721.5,13190.0,0.8827335507511558,12369.5,14810.5,17472.0,ca,west,Fair,Very_Cheap,Very_Small
"marquette, mi",47607.0,47115.5,48098.5,4749.0,4257.5,5240.5,52356.0,0.9096187751324294,16167.041666666668,17513.833333333332,18971.875,mi,midwest,High,Cheap,Small
"marshall, al",63936.5,62901.5,64971.5,14688.5,13653.5,15723.5,78625.0,0.813378811496987,18132.5,19470.25,20928.5,al,southeast,Very_Low,Moderate,Medium
"marshall, ia",29424.0,29084.0,29764.0,3440.0,3100.0,3780.0,32864.0,0.8954500811652958,17503.5,19180.25,21066.5,ia,midwest,Fair,Moderate,Very_Small
"marshall, in",32750.0,32195.5,33304.5,6374.5,5820.0,6929.0,39124.5,0.8372925128212556,16127.125,18304.125,20706.5,in,midwest,Low,Cheap,Small
"marshall, ks",6951.5,6862.0,7041.0,837.0,747.5,926.5,7788.5,0.8926692504228584,14837.5,16925.0,19261.5,ks,midwest,Fair,Cheap,Very_Small
"marshall, ky",21526.0,21254.5,21797.5,2796.0,2524.5,3067.5,24322.0,0.8851957016236567,15209.0,16999.5,18918.0,ky,southeast,Fair,Cheap,Very_Small
"marshall, ms",23497.5,22990.0,24005.0,5568.5,5061.0,6076.0,29066.0,0.8090572464036949,13100.0,15270.0,17615.5,ms,southeast,Very_Low,Very_Cheap,Very_Small
"marshall, ok",9576.0,9344.0,9808.0,3013.5,2781.5,3245.5,12589.5,0.7606184946809149,14127.5,16096.0,18203.0,ok,southwest,Very_Low,Very_Cheap,Very_Small
"marshall, tn",22514.0,22135.5,22892.5,3886.5,3508.0,4265.0,26400.5,0.8527212338893018,13654.0,15549.0,17497.0,tn,southeast,Low,Very_Cheap,Very_Small
"marshall, wv",22594.0,22301.5,22886.5,2888.0,2595.5,3180.5,25482.0,0.8873853718164709,16692.666666666668,18628.666666666668,20710.333333333332,wv,southeast,Fair,Cheap,Very_Small
"martin, fl",84721.5,83219.5,86223.5,20998.0,19496.0,22500.0,105719.5,0.8009745684594015,19734.75,20550.0,21400.0,fl,southeast,Very_Low,Expensive,Medium
"martin, mn",14497.5,14366.0,14629.0,1206.5,1075.0,1338.0,15704.0,0.9234351361114141,17277.25,19329.0,21632.75,mn,midwest,High,Moderate,Very_Small
"martin, nc",15812.5,15542.5,16082.5,2775.0,2505.0,3045.0,18587.5,0.8512168429708118,15813.0,17411.666666666668,19106.666666666668,nc,southeast,Low,Cheap,Very_Small
"martinsville city, va",9196.5,9044.0,9349.0,1533.0,1380.5,1685.5,10729.5,0.8574551820663797,19648.0,21442.25,23425.0,va,southeast,Low,Expensive,Very_Small
"mason, il",10008.5,9900.5,10116.5,1040.0,932.0,1148.0,11048.5,0.9064195129132648,15753.5,18313.5,21079.0,il,midwest,High,Cheap,Very_Small
"mason, ky",12400.0,12227.0,12573.0,1682.0,1509.0,1855.0,14082.0,0.8811892755590993,18618.25,20490.5,22482.75,ky,southeast,Fair,Expensive,Very_Small
"mason, mi",20012.5,19771.0,20254.0,2464.5,2223.0,2706.0,22477.0,0.8905288963318108,15856.666666666666,17069.0,18312.0,mi,midwest,Fair,Cheap,Very_Small
"mason, wa",38576.0,37978.5,39173.5,7035.0,6437.5,7632.5,45611.0,0.8459783903520449,16822.75,18757.0,20808.5,wa,west,Low,Moderate,Small
"mason, wv",18973.0,18728.0,19218.0,2408.0,2163.0,2653.0,21381.0,0.8877242632585769,15311.333333333334,17133.666666666668,19185.0,wv,southeast,Fair,Cheap,Very_Small
"massac, il",10799.0,10684.0,10914.0,1051.0,936.0,1166.0,11850.0,0.9118310195336499,13088.5,14703.0,16391.0,il,midwest,High,Very_Cheap,Very_Small
"matagorda, tx",23433.0,22899.5,23966.5,7169.5,6636.0,7703.0,30602.5,0.765746746252715,18737.25,20992.75,23411.25,tx,southwest,Very_Low,Expensive,Very_Small
"maui, hi",126841.0,125785.5,127896.5,10018.0,8962.5,11073.5,136859.0,0.926687567233816,15737.333333333334,17245.333333333332,18873.666666666668,hi,west,High,Cheap,Large
"maury, tn",62541.0,61639.0,63443.0,9823.0,8921.0,10725.0,72364.0,0.863842231049686,18645.0,19687.25,20819.25,tn,southeast,Low,Moderate,Small
"mayes, ok",26800.5,26309.5,27291.5,6650.0,6159.0,7141.0,33450.5,0.801262014413523,14194.0,15975.0,17960.666666666668,ok,southwest,Very_Low,Very_Cheap,Very_Small
"mcclain, ok",26217.0,25777.5,26656.5,5503.5,5064.0,5943.0,31720.5,0.8261334987076778,12102.5,13511.5,15045.5,ok,southwest,Very_Low,Very_Cheap,Very_Small
"mccracken, ky",46651.5,46083.0,47220.0,5823.0,5254.5,6391.5,52474.5,0.889391112409164,17842.875,18880.625,19996.5,ky,southeast,Fair,Moderate,Small
"mccurtain, ok",21140.5,20687.5,21593.5,5874.0,5421.0,6327.0,27014.5,0.7826146624417445,13635.5,15027.5,16523.5,ok,southwest,Very_Low,Very_Cheap,Very_Small
"mcdonough, il",21011.5,20704.0,21319.0,2461.0,2153.5,2768.5,23472.5,0.8958838410821981,15641.0,17177.0,18804.0,il,midwest,Fair,Cheap,Very_Small
"mcdowell, nc",30347.5,29834.5,30860.5,5430.0,4917.0,5943.0,35777.5,0.8484290806200115,14416.0,15813.5,17307.0,nc,southeast,Low,Very_Cheap,Very_Small
"mcdowell, wv",13989.5,13749.0,14230.0,2494.5,2254.0,2735.0,16484.0,0.8506080252609677,12562.0,14689.0,16853.0,wv,southeast,Low,Very_Cheap,Very_Small
"mcduffie, ga",14812.5,14522.5,15102.5,3145.0,2855.0,3435.0,17957.5,0.8250580609716791,18513.0,21137.5,23943.0,ga,southeast,Very_Low,Expensive,Very_Small
"mcintosh, nd",1590.5,1560.0,1621.0,284.0,253.5,314.5,1874.5,0.8480438928581595,13758.0,16415.5,19234.5,nd,midwest,Low,Very_Cheap,Very_Small
"mckenzie, nd",8992.5,8852.0,9133.0,1231.0,1090.5,1371.5,10223.5,0.877550695160054,12230.0,15180.0,17885.0,nd,midwest,Fair,Very_Cheap,Very_Small
"mckinley, nm",50479.5,49354.5,51604.5,16005.5,14880.5,17130.5,66485.0,0.758262300302844,11266.875,12994.875,14800.25,nm,southwest,Very_Low,Very_Cheap,Small
"mclean, il",134076.5,133056.0,135097.0,10157.5,9137.0,11178.0,144234.0,0.9297590747078484,16903.25,18075.25,19321.75,il,midwest,High,Cheap,Large
"mclean, nd",6608.0,6513.0,6703.0,919.0,824.0,1014.0,7527.0,0.8777085893477355,15333.0,17920.0,20602.0,nd,midwest,Fair,Cheap,Very_Small
"mcleod, mn",27617.5,27415.0,27820.0,1865.0,1662.5,2067.5,29482.5,0.936824983295236,14850.416666666668,17041.083333333336,19412.083333333336,mn,midwest,High,Cheap,Very_Small
"mcminn, tn",35932.5,35365.0,36500.0,6095.0,5527.5,6662.5,42027.5,0.8550255882823835,15944.333333333334,17735.666666666668,19760.333333333332,tn,southeast,Low,Cheap,Small
"mcpherson, ks",21052.0,20818.0,21286.0,2170.0,1936.0,2404.0,23222.0,0.906732825896333,14081.0,16040.0,18101.666666666668,ks,midwest,High,Very_Cheap,Very_Small
"meade, ks",2966.5,2913.0,3020.0,543.5,490.0,597.0,3510.0,0.8453285623753832,16326.0,18301.0,20300.0,ks,midwest,Low,Cheap,Very_Small
"meade, sd",19813.5,19514.0,20113.0,2864.5,2565.0,3164.0,22678.0,0.8738442919015321,14782.0,16826.0,18813.0,sd,midwest,Fair,Very_Cheap,Very_Small
"meagher, mt",1074.5,1044.5,1104.5,309.5,279.5,339.5,1384.0,0.7787230035158212,11933.0,14617.0,17370.0,mt,west,Very_Low,Very_Cheap,Very_Small
"mecklenburg, va",19466.0,19114.0,19818.0,3865.5,3513.5,4217.5,23331.5,0.8346846844446245,16949.0,18395.0,19899.0,va,southeast,Low,Cheap,Very_Small
"mecosta, mi",29114.5,28725.0,29504.0,3544.5,3155.0,3934.0,32659.0,0.8917166452738561,16542.666666666668,18069.0,19783.0,mi,midwest,Fair,Cheap,Very_Small
"medina, oh",135890.0,134871.5,136908.5,11699.0,10680.5,12717.5,147589.0,0.920701896447746,17825.333333333332,18846.333333333332,19906.333333333332,oh,midwest,High,Moderate,Large
"medina, tx",30395.5,29774.5,31016.5,8026.0,7405.0,8647.0,38421.5,0.7909223161375174,12930.0,15210.0,17338.0,tx,southwest,Very_Low,Very_Cheap,Very_Small
"meeker, mn",17312.5,17162.0,17463.0,1447.0,1296.5,1597.5,18759.5,0.9230056706732215,12859.0,15693.0,18510.0,mn,midwest,High,Very_Cheap,Very_Small
"mendocino, ca",58045.5,57081.5,59009.5,11995.0,11031.0,12959.0,70040.5,0.8292370187485203,16125.055555555557,17762.13888888889,19533.833333333332,ca,west,Low,Cheap,Small
"mercer, il",11692.5,11587.5,11797.5,998.5,893.5,1103.5,12691.0,0.9217574556076757,14617.0,16929.0,19335.0,il,midwest,High,Cheap,Very_Small
"mercer, ky",15449.5,15245.5,15653.5,1995.5,1791.5,2199.5,17445.0,0.8857709285158073,15371.5,17703.5,20143.0,ky,southeast,Fair,Cheap,Very_Small
"mercer, nd",6556.5,6479.5,6633.5,679.5,602.5,756.5,7236.0,0.9058543414455735,14735.0,17493.0,20461.0,nd,midwest,High,Cheap,Very_Small
"mercer, oh",30712.5,30413.0,31012.0,3057.0,2757.5,3356.5,33769.5,0.9094687732756486,17454.5,19457.25,21664.75,oh,midwest,High,Moderate,Very_Small
"mercer, pa",77955.0,77211.5,78698.5,8417.0,7673.5,9160.5,86372.0,0.9027490769860393,18135.291666666664,19856.145833333332,21711.625,pa,northeast,High,Moderate,Medium
"mercer, wv",42418.0,41804.5,43031.5,6332.0,5718.5,6945.5,48750.0,0.8709785881548731,17480.25,18988.875,20603.0,wv,southeast,Fair,Moderate,Small
"merrick, ne",5475.5,5397.0,5554.0,747.0,668.5,825.5,6222.5,0.8799777610282138,14996.0,16787.0,18684.0,ne,midwest,Fair,Very_Cheap,Very_Small
"merrimack, nh",106502.5,105487.5,107517.5,12024.0,11009.0,13039.0,118526.5,0.8986918338148028,16595.416666666668,18230.416666666668,19983.333333333332,nh,northeast,Fair,Cheap,Large
"mesa, co",102928.0,101527.5,104328.5,17015.0,15614.5,18415.5,119943.0,0.8583076220018422,15269.944444444445,17155.61111111111,19087.722222222223,co,west,Low,Cheap,Large
"miami, in",23344.5,22995.0,23694.0,3784.5,3435.0,4134.0,27129.0,0.8607327670017816,17598.0,20150.333333333332,22920.333333333332,in,midwest,Low,Moderate,Very_Small
"miami, ks",24902.5,24653.5,25151.5,2459.0,2210.0,2708.0,27361.5,0.9102887805211785,15725.333333333334,17663.666666666668,19840.333333333332,ks,midwest,High,Cheap,Very_Small
"miami, oh",77051.0,76273.0,77829.0,8264.5,7486.5,9042.5,85315.5,0.9031322233899473,19566.0,21228.25,23053.25,oh,midwest,High,Expensive,Medium
"middlesex, ct",123822.0,122989.5,124654.5,8419.5,7587.0,9252.0,132241.5,0.936510998850652,19250.5,20348.0,21474.25,ct,northeast,High,Moderate,Large
"midland, mi",63487.5,62941.5,64033.5,5640.0,5094.0,6186.0,69127.5,0.9185442600549303,17633.0,18470.5,19332.0,mi,midwest,High,Cheap,Small
"mifflin, pa",32439.0,32000.5,32877.5,4488.5,4050.0,4927.0,36927.5,0.8785525976096344,18131.25,19991.25,22011.5,pa,northeast,Fair,Moderate,Very_Small
"milam, tx",15094.5,14763.0,15426.0,4255.0,3923.5,4586.5,19349.5,0.7800175762586726,13919.0,16490.0,19037.0,tx,southwest,Very_Low,Very_Cheap,Very_Small
"millard, ut",8507.5,8325.0,8690.0,1965.0,1782.5,2147.5,10472.5,0.8124411219479359,13575.0,16495.0,19487.0,ut,west,Very_Low,Very_Cheap,Very_Small
"mille lacs, mn",18933.0,18740.5,19125.5,1903.5,1711.0,2096.0,20836.5,0.9088404828327266,11980.5,14203.0,16678.5,mn,midwest,High,Very_Cheap,Very_Small
"miller, ga",3753.5,3669.0,3838.0,907.5,823.0,992.0,4661.0,0.8055695316868859,14302.0,16503.0,18799.0,ga,southeast,Very_Low,Very_Cheap,Very_Small
"mineral, nv",2838.5,2776.5,2900.5,565.0,503.0,627.0,3403.5,0.8347720988808145,12959.0,14899.0,16955.0,nv,west,Low,Very_Cheap,Very_Small
"mineral, wv",18890.0,18621.5,19158.5,2531.0,2262.5,2799.5,21421.0,0.8825083412720954,12554.0,14409.5,16391.5,wv,southeast,Fair,Very_Cheap,Very_Small
"mingo, wv",18628.0,18340.0,18916.0,2908.5,2620.5,3196.5,21536.5,0.8658943037103171,13463.5,15517.5,17734.0,wv,southeast,Fair,Very_Cheap,Very_Small
"minidoka, id",13247.5,12934.5,13560.5,3771.5,3458.5,4084.5,17019.0,0.7784188773020607,14741.5,16317.0,17972.0,id,west,Very_Low,Very_Cheap,Very_Small
"minnehaha, sd",138129.5,136843.0,139416.0,17340.5,16054.0,18627.0,155470.0,0.8883834520976286,17466.7,18871.5,20271.35,sd,midwest,Fair,Moderate,Very_Large
"mississippi, ar",32502.5,31991.0,33014.0,5109.0,4597.5,5620.5,37611.5,0.8648890986715083,14708.0,16675.75,18902.75,ar,southeast,Low,Very_Cheap,Very_Small
"missoula, mt",79980.5,78738.0,81223.0,14723.0,13480.5,15965.5,94703.5,0.844354180691743,17052.125,18423.875,19931.625,mt,west,Low,Cheap,Medium
"mitchell, ia",7645.0,7562.0,7728.0,764.5,681.5,847.5,8409.5,0.9089997561842613,13598.5,15704.0,18133.5,ia,midwest,High,Very_Cheap,Very_Small
"mitchell, ks",4300.0,4246.0,4354.0,478.0,424.0,532.0,4778.0,0.9001740638547258,14594.5,16174.5,17853.5,ks,midwest,Fair,Very_Cheap,Very_Small
"mitchell, nc",9712.5,9528.0,9897.0,1940.5,1756.0,2125.0,11653.0,0.8337736408118621,14557.0,16734.0,19155.5,nc,southeast,Low,Very_Cheap,Very_Small
